"","screenName","location","latitude","longitude","state"
"1514","Nyxcowing","Endhaven",35.066821,-80.83548,"North Carolina"
"1518","LoyisoKV","Bellville/Ngqamakhwe ",29.9502253,-96.2571858,"Texas"
"1520","Man_In_Camo","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"1524","SLUMBERDOL","17",43.020267,-85.6330241,"Michigan"
"1525","karaastone","Oakland, CA",37.8043637,-122.2711137,"California"
"1526","orangiah_","New York",40.7127753,-74.0059728,"New York"
"1527","iamkurupt3rd","Heaven’s Gate ",32.8134857,-97.3511541,"Texas"
"1529","GoTribe028","Ohio",40.4172871,-82.907123,"Ohio"
"1533","rationalbyproxy","California, USA",36.778261,-119.4179324,"California"
"1535","AgentJayJay","Somewhere in the US of A",32.656913,-95.4624295,"Texas"
"1537","m7_505oo","New austin ",30.3294949,-97.7394829,"Texas"
"1538","AyoooMikay","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1541","NyeBarbara","Gantham NH",43.5225457,-72.1534606,"New Hampshire"
"1542","DianaJJoy","Florida, USA",27.6648274,-81.5157535,"Florida"
"1544","idocpro","New England",43.9653889,-70.8226541,"Maine"
"1549","IMAGINEJ0NAH","twenty eight",33.6594368,-117.8601801,"California"
"1550","LKCollectionz","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"1551","theother_alexis","UCI",33.6404952,-117.8442962,"California"
"1553","wloganfreeman","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"1554","TheRealDeVykins","Dallas, TX",32.7766642,-96.7969879,"Texas"
"1555","StudiosDental","797 Springfield Ave
Summit, NJ 07901",40.7132441,-74.3854357,"New Jersey"
"1557","HeartPointsPod","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"1558","AaronMQuantz","Woodland Hills, CA",34.165357,-118.6089752,"California"
"1560","Respexy","Albany, NY",42.6525793,-73.7562317,"New York"
"1561","_k_simonee","Louisiana, USA",30.9842977,-91.9623327,"Louisiana"
"1562","jhbell2614","WIlmington, DE, USA",39.744655,-75.5483909,"Delaware"
"1563","sadiane","Portland, OR",45.5122308,-122.6587185,"Oregon"
"1567","prettyflackx","Portland, OR",45.5122308,-122.6587185,"Oregon"
"1568","foreheadgoddess","Maryland, USA",39.0457549,-76.6412712,"Maryland"
"1570","guccixhemmings","California, USA",36.778261,-119.4179324,"California"
"1573","Jasmith12_S","Omaha Ne",41.2565369,-95.9345034,"Nebraska"
"1574","heather1697","Alice, TX",27.7522487,-98.0697249,"Texas"
"1575","naraquintzi","Belton, MO",38.8119527,-94.5318982,"Missouri"
"1577","itsmandible","Upstate NY",43.0481962,-76.0488458,"New York"
"1578","_Wepa_","worldwide",36.249758,-95.266826,"Oklahoma"
"1583","BostonPainCare","85 1st Avenue
Waltham, MA 0245; 200 Baker Avenue
Suite 101, Lower Level
Concord, MA 01742",42.3943601,-71.2685818,"Massachusetts"
"1584","lopsidedplant_","Seattle, WA",47.6062095,-122.3320708,"Washington"
"1587","fifisfairytale","Rapunzel’s Tower",28.4204173,-81.5827306,"Florida"
"1588","allseeingjesus","California, USA",36.778261,-119.4179324,"California"
"1590","_Julesyjewels","By the sea",41.2788808,-72.8069247,"Connecticut"
"1591","lilsquidny","austin, texass",30.267153,-97.7430608,"Texas"
"1592","roooof","Durham, NC",35.9940329,-78.898619,"North Carolina"
"1593","raeraedd","Boston, MA",42.3600825,-71.0588801,"Massachusetts"
"1598","xrdcastillo","sky's",47.9249178,-97.0315933,"North Dakota"
"1602","Britmonster","Rhode Island, USA",41.5800945,-71.4774291,"Rhode Island"
"1603","samlymatters","Brooklyn via Scranton",40.6781784,-73.9441579,"New York"
"1604","i62mx1","BAD.angel.",38.5529834,-91.0062526,"Missouri"
"1606","Breniverse","Chicago",41.8781136,-87.6297982,"Illinois"
"1609","BREELUVSCASH","18",36.28143,-95.831616,"Oklahoma"
"1610","SoulmatesWD","Eugene, OR",44.0520691,-123.0867536,"Oregon"
"1611","jewels_tx","TX",31.9685988,-99.9018131,"Texas"
"1612","Nataliavabruno","Colorado Springs, CO",38.8338816,-104.8213634,"Colorado"
"1614","shwaenando","Riverside, CA",33.9806005,-117.3754942,"California"
"1616","JLeskiwTDN","Longview, WA",46.1381676,-122.9381672,"Washington"
"1618","sharpknuckle","Orlando, FL",28.5383355,-81.3792365,"Florida"
"1621","ESayanova","Virginia",37.4315734,-78.6568942,"Virginia"
"1622","AuntieTeju","Library",37.2255094,-95.708015,"Kansas"
"1624","DGun_712","Kokomo, IN",40.486427,-86.1336033,"Indiana"
"1625","mikai_la","smwhr in ma drmz...;-)",42.4072107,-71.3824374,"Massachusetts"
"1626","LyraHart_","Atlanta",33.7489954,-84.3879824,"Georgia"
"1627","Dieudonne1638","New Orleans, Louisiana",29.9510658,-90.0715323,"Louisiana"
"1631","taylorade_916","Sacramento, CA",38.5815719,-121.4943996,"California"
"1634","TrillyOnline","All Around The World",43.419575,-73.7090135,"New York"
"1635","Iamchronicpain","Colorado, USA",39.5500507,-105.7820674,"Colorado"
"1637","Da_Real_Titan","Metro S.C.",34.8285584,-82.3108518,"South Carolina"
"1638","BrunetteNomad","On the road.",37.149516,-94.056035,"Missouri"
"1640","Alyson36637101","South Carolina, USA",33.836081,-81.1637245,"South Carolina"
"1641","Nic_Pocket","Lewisville, Texas",33.046233,-96.994174,"Texas"
"1645","angelfuhyobih","<U+0001F492><U+2728>",45.117941,-93.229742,"Minnesota"
"1647","juliieace","Neverland",34.6514983,-83.8853411,"Georgia"
"1650","iferroh","the right place",42.966185,-85.6704798,"Michigan"
"1652","aguituan","Bay Area",37.8271784,-122.2913078,"California"
"1654","ColeReynolds_58","Norman, OK",35.2225668,-97.4394777,"Oklahoma"
"1657","DroneShield","Warrenton, VA",38.7134516,-77.7952712,"Virginia"
"1659","EcoLunatic","S. Cali",36.778261,-119.4179324,"California"
"1663","ItsTalena","Tyler, TX",32.3512601,-95.3010624,"Texas"
"1666","mushabear","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"1667","QuinnDoyle17","Barberton, OH",41.012833,-81.6051221,"Ohio"
"1673","jocorena","New York, NY",40.7127753,-74.0059728,"New York"
"1674","FlowersOfMinnie","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"1676","DebonaireToast","Neverwhere",42.5777301,-87.8374878,"Wisconsin"
"1679","Biancaamendozaa","san diego ",32.715738,-117.1610838,"California"
"1683","nudesouule","DMV",37.2266829,-95.716216,"Kansas"
"1684","magurorone","whock",36.1453231,-95.8862642,"Oklahoma"
"1687","bIameitonlove","mn ",46.729553,-94.6858998,"Minnesota"
"1688","Taylor_Rae_33","Colorado",39.5500507,-105.7820674,"Colorado"
"1693","basicallyperfff","California, USA",36.778261,-119.4179324,"California"
"1698","1lenore","Sunnyvale, CA",37.36883,-122.0363496,"California"
"1699","tmbmiilpt2","Texas, USA",31.9685988,-99.9018131,"Texas"
"1700","fakeglove","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"1701","RichardLouisMe1","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1702","TWillardAuthor","Six degrees from Alfenwehr",44.9476014,-93.2992962,"Minnesota"
"1703","WilliamBMartin5","Dayton, TN",35.4939587,-85.0124535,"Tennessee"
"1704","Lil721_","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"1706","_SmithCommaJohn","MUSICIAN AND GRAPHIC DESIGNER",44.791954,-91.517409,"Wisconsin"
"1707","_NatLee13","Louisiana",30.9842977,-91.9623327,"Louisiana"
"1708","ayabeacham","Oakland, CA",37.8043637,-122.2711137,"California"
"1713","thatugandan_DK","Dallas, TX",32.7766642,-96.7969879,"Texas"
"1715","cynthia125","Fort Worth, TX",32.7554883,-97.3307658,"Texas"
"1722","yanniekrazy","Milwaukee, WI",43.0389025,-87.9064736,"Wisconsin"
"1724","spaghettighoul","Midwest USA",35.463494,-97.4107128,"Oklahoma"
"1726","akajay__","HTX<U+2708><U+FE0F>CA",33.9415889,-118.40853,"California"
"1727","HypnoAphrodite","In Your Head",37.7857016,-122.4306044,"California"
"1728","MrKitMath","New York, NY",40.7127753,-74.0059728,"New York"
"1731","DorisDelMar_","Gotham City",40.7127753,-74.0059728,"New York"
"1734","dalandan____","Ph",36.1498952,-96.0055776,"Oklahoma"
"1736","Anisaliyah_","morgan state",39.3437959,-76.5843847,"Maryland"
"1742","NASACHAMBIEX","N A S A",29.5593451,-95.089998,"Texas"
"1746","eddkim90","Baltimore, MD",39.2903848,-76.6121893,"Maryland"
"1747","shaistanawake","NY/NJ",40.0583238,-74.4056612,"New Jersey"
"1750","RexThomresist45","Idaho, USA",44.0682019,-114.7420408,"Idaho"
"1753","Keyy_Air_Uhhhh","quip",37.7898162,-122.3969054,"California"
"1755","yungbabyman","Los Angeles",34.0522342,-118.2436849,"California"
"1756","VytaxD","The trash",40.0926679,-105.9542126,"Colorado"
"1757","Wxgirl169","Flat FLORIDA",28.1731788,-82.7852359,"Florida"
"1758","OutroMel","Seattle, WA",47.6062095,-122.3320708,"Washington"
"1759","swiftheartbun","your garbage",29.7217337,-95.5396228,"Texas"
"1763","groovytae3","Staying True, Texas ",30.3081443,-104.0266117,"Texas"
"1764","TrumbullSteve","Raleigh, NC",35.7795897,-78.6381787,"North Carolina"
"1765","sfk1dd","Somewhere",40.7428832,-84.1167726,"Ohio"
"1773","iamtyesean","everywhere",33.7589188,-84.3640829,"Georgia"
"1774","mamachellly","Indianapolis, IN",39.768403,-86.158068,"Indiana"
"1775","The_darkhowler","Washington, USA",47.7510741,-120.7401385,"Washington"
"1776","ManticoreGoddes","Los Angeles",34.0522342,-118.2436849,"California"
"1785","therealtiscia","uncc",35.3070929,-80.735164,"North Carolina"
"1786","straychoi","e l e v e n",36.3817069,-94.2031628,"Arkansas"
"1790","NatalieRosePoir","California, USA",36.778261,-119.4179324,"California"
"1793","mareslauraaa_","Santa Ana, CA",33.7454725,-117.867653,"California"
"1795","imafanofavocado","LA and SoFL",34.0522342,-118.2436849,"California"
"1797","TheSharktonaut","Connecticut, USA",41.6032207,-73.087749,"Connecticut"
"1798","michaelaa_pope","Portage, MI",42.2011538,-85.5800022,"Michigan"
"1804","Breonna_Madry","NASA",29.5593451,-95.089998,"Texas"
"1806","TC_1018","Kansas City, Missouri",39.0997265,-94.5785667,"Missouri"
"1807","TRi0_ThreeTimes","Believeland...",41.506431,-81.699154,"Ohio"
"1811","BulletProneBoi","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin"
"1816","dumplindaughter","Dallas, Texas",32.7766642,-96.7969879,"Texas"
"1821","Ashleyvasquez_","Phoenix, AZ",33.4483771,-112.0740373,"Arizona"
"1822","insanitywelcome","Oregon City, OR",45.3363593,-122.6048473,"Oregon"
"1825","jacob__zepeda","Flower Fields",33.1230447,-117.3175875,"California"
"1826","RedHeadedAuthor","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"1827","SABRtooth69","Midwest, USA",35.463494,-97.4107128,"Oklahoma"
"1828","WarlordOfSuna","New World",36.0877711,-95.8614622,"Oklahoma"
"1829","Future_H3ndrix","south burbs/ chicago",41.7396861,-87.5544182,"Illinois"
"1830","phoneticspaces","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"1832","ClintChasteen","Plano, TX",33.0198431,-96.6988856,"Texas"
"1834","Steph2Def","The DMV",37.2266829,-95.716216,"Kansas"
"1835","chab0ichris","Maryland, USA",39.0457549,-76.6412712,"Maryland"
"1838","Alakotila","Midwestern United States",38.680588,-90.0200982,"Illinois"
"1841","mikekuban1962","Temple, TX",31.0982344,-97.342782,"Texas"
"1842","ItsZipTho","904",30.2737055,-97.7497554,"Texas"
"1844","___JazzyJas","Southside Raleigh, NC",35.8689245,-78.7288302,"North Carolina"
"1846","GeronimoShyy17","Universe",36.1568902,-95.9915346,"Oklahoma"
"1847","fovvsart","Hogwarts",28.4722475,-81.4736377,"Florida"
"1848","NikolausZeller","Garden Grove, CA",33.7742692,-117.9379952,"California"
"1852","frangipancakes","pennsylvania somewhere",40.6406162,-76.1858345,"Pennsylvania"
"1856","LiarAndAGleek","Fandomverse-Charmedville",36.2199362,-115.250465,"Nevada"
"1859","SandraxSunshine","Middletown, CT",41.5623209,-72.6506488,"Connecticut"
"1860","KatieMcCoy113","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"1861","umitshope","dub v",38.882728,-94.8193238,"Kansas"
"1863","Mr_Stoner_252","MY BAG",32.7932504,-96.7762675,"Texas"
"1864","NorthDaytona","BALTIMORE BOOMIN",39.2903848,-76.6121893,"Maryland"
"1866","healingatlas","Healing Atlas",38.9719746,-94.738133,"Kansas"
"1868","BookBoy1268","Chicagoland",41.7435073,-88.0118473,"Illinois"
"1872","slugittarius","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"1875","_diyanazlkfely_","Washington, USA",47.7510741,-120.7401385,"Washington"
"1879","treyonna1227","My Worldd (:",47.5947165,-122.3094951,"Washington"
"1881","BlackburnReview","NYC/ATL",40.757537,-73.974179,"New York"
"1886","HochishlyDavid","Southfield, MI",42.4733688,-83.2218731,"Michigan"
"1889","MsAFromBK","Brooklyn, New York",40.6781784,-73.9441579,"New York"
"1891","clayrussell","Tyler, TX",32.3512601,-95.3010624,"Texas"
"1893","MingMtg","Springfield, Mo",37.2089572,-93.2922989,"Missouri"
"1894","Kusku72","Great Falls Montana",47.5052849,-111.3007715,"Montana"
"1896","yagirlakira","beyond",37.3398697,-95.2626978,"Kansas"
"1899","deangrl36","Roanoke Virginia ",37.2709704,-79.9414266,"Virginia"
"1903","Lamar_noKendrck","Atmore, AL",31.0237921,-87.4938708,"Alabama"
"1904","tbrock623","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"1906","itsmekylageee","City of Smiles <U+0001F3AD>",38.630315,-90.195939,"Missouri"
"1907","FADEDFAlRY","J street",36.343931,-94.197927,"Arkansas"
"1909","sirbentok","Charlotte, North Carolina",35.2270869,-80.8431267,"North Carolina"
"1910","Juliaasluder","Western North Carolina ",35.613225,-82.583049,"North Carolina"
"1911","kleighflo","abilene, tx",32.4487364,-99.7331439,"Texas"
"1913","NanosYT","Mount Pleasant, TX",33.1567863,-94.968269,"Texas"
"1917","KiaChantel","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"1918","MLeeLunsford","Tacoma, WA",47.2528768,-122.4442906,"Washington"
"1919","ShaQ_NoOneal","- Trill Ent , LA",30.448255,-91.1209121,"Louisiana"
"1921","TracerRacerX","You know that doc ""Rich Hill""?",38.1033332,-94.3650086,"Missouri"
"1923","Lymboe","Sacramento, CA",38.5815719,-121.4943996,"California"
"1926","JefFullerMyself","Omaha, NE",41.2565369,-95.9345034,"Nebraska"
"1931","sharinnafermin","QC",37.8753531,-94.3404237,"Missouri"
"1935","AliM20698746","Everywhere",33.7589188,-84.3640829,"Georgia"
"1936","_breaddd","the North",35.4617956,-97.649336,"Oklahoma"
"1940","Djspittah","Tampa, FL",27.950575,-82.4571776,"Florida"
"1941","stardustschild","New York, USA",40.7127753,-74.0059728,"New York"
"1942","kentuckyshaunt1","Boynton Beach, FL",26.5317866,-80.0905465,"Florida"
"1948","RoyalCatLady","Xbox Live",29.5720936,-98.3224351,"Texas"
"1949","ShawnIsBackk","Louisiana",30.9842977,-91.9623327,"Louisiana"
"1951","kieraaaaakie","Camden, NJ",39.9259463,-75.1196199,"New Jersey"
"1952","johnnykashboy41","San Francisco, CA",37.7749295,-122.4194155,"California"
"1953","MarcStarvaggi","New York, NY",40.7127753,-74.0059728,"New York"
"1955","cynophobiax","middleofmichigan",42.7235854,-84.6449371,"Michigan"
"1956","bambiggaveli","LA.",34.0522342,-118.2436849,"California"
"1959","DoodledStars","World of Light",27.9031001,-82.7187498,"Florida"
"1960","DemonExcaliburX","Bowie, MD",39.0067768,-76.7791365,"Maryland"
"1961","MADMANZEN_","VA",37.4315734,-78.6568942,"Virginia"
"1962","TheGraysonLand","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"1965","KingCromwell23","Pittsburgh, PA",40.4406248,-79.9958864,"Pennsylvania"
"1966","jediimasterr","Virginia, USA",37.4315734,-78.6568942,"Virginia"
"1967","blakexscofield","bookland",37.0343515,-84.6255403,"Kentucky"
"1968","antoniabuffy","Knoxville, TN",35.9606384,-83.9207392,"Tennessee"
"1969","robocryptid","a swamp",29.9572641,-90.0667833,"Louisiana"
"1970","Minervyy","the west end of tennessee",36.1501362,-86.8069698,"Tennessee"
"1972","SharraJayy","Statesboro, GA",32.4487876,-81.7831674,"Georgia"
"1974","lorylopez33","Grand Rapids, MI",42.9633599,-85.6680863,"Michigan"
"1975","fronsoir2","Gates of Heaven",39.0835114,-77.0733453,"Maryland"
"1976","NardInThePaint","Connecticut Bad Boy",41.6032207,-73.087749,"Connecticut"
"1980","KAMlDENKl","e j t l e s | they/them |",33.839951,-84.382581,"Georgia"
"1982","BklynWhyUSOBADD","Ocala . New York ",29.0139919,-82.1793708,"Florida"
"1986","superisabel76","Around!",41.4816835,-81.8281446,"Ohio"
"1989","HeyItzDeanna","Illinois, USA",40.6331249,-89.3985283,"Illinois"
"1990","therealpilanch","New Jersey",40.0583238,-74.4056612,"New Jersey"
"1992","FarmFairyCrafts","Oregon, USA",43.8041334,-120.5542012,"Oregon"
"1994","JordanWygant","Indiana",40.2671941,-86.1349019,"Indiana"
"1996","Thedarkpreacher","Illinois, USA",40.6331249,-89.3985283,"Illinois"
"1997","LT_Writing","In My Fortress of Solitude",40.7063133,-73.9372302,"New York"
"1999","narillan","Texas",31.9685988,-99.9018131,"Texas"
"2000","anthony21131582","Willingboro, NJ",40.028848,-74.8916458,"New Jersey"
"2002","abceexo__","Monroe, LA",32.5093109,-92.1193012,"Louisiana"
"2003","StrayWolf91","South Florida",27.6648274,-81.5157535,"Florida"
"2009","Liaa_andhersks","Ohio Against The World <U+0001F4CD>",40.4172871,-82.907123,"Ohio"
"2010","milkuhs","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2011","amBITCHous__","Spice World ",28.4473433,-81.4157073,"Florida"
"2013","_naeesavage","Cleveland, OH",41.49932,-81.6943605,"Ohio"
"2015","mariahraae","baytown/kingsville, tx",29.7355047,-94.9774274,"Texas"
"2018","joshcrawley","Madison, WI",43.0730517,-89.4012302,"Wisconsin"
"2020","sexualjumanji","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin"
"2023","triviajins","hope world",32.8112737,-117.1997836,"California"
"2027","beautifulmejojo","Florida, USA",27.6648274,-81.5157535,"Florida"
"2028","aplacecalledjer","Lake Buena Vista, FL",28.3695351,-81.5261474,"Florida"
"2029","natiivah","Colorado ",39.5500507,-105.7820674,"Colorado"
"2030","FelineBengal","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"2034","BreeSenpaii","Seattle, WA",47.6062095,-122.3320708,"Washington"
"2035","EscapistC","<U+0001F49A>",39.6389596,-104.76644,"Colorado"
"2036","CryptoRanger1","California, USA",36.778261,-119.4179324,"California"
"2038","KK_KingKokii","eNext Door",36.1467726,-96.0665044,"Oklahoma"
"2041","katiebriseno","In ur dreams",34.1945158,-84.3066722,"Georgia"
"2042","_naaayaa","my bag.",32.7932504,-96.7762675,"Texas"
"2043","PigeonGod","Louisiana",30.9842977,-91.9623327,"Louisiana"
"2048","fairyIune","nj<U+263D> jm",40.0583238,-74.4056612,"New Jersey"
"2049","Sacchoromyces","Windham, OH",41.2350562,-81.0492611,"Ohio"
"2050","ElilotAlatrez","California, USA",36.778261,-119.4179324,"California"
"2051","oriridraco","Florida, USA",27.6648274,-81.5157535,"Florida"
"2054","_ryleefreese","gcity",38.8963818,-94.6702482,"Kansas"
"2055","pdxlilly","Portland, OR",45.5122308,-122.6587185,"Oregon"
"2056","josehomicide","Long Beach, CA",33.7700504,-118.1937395,"California"
"2059","alexandria_c15","New York, USA",40.7127753,-74.0059728,"New York"
"2060","ChayseRose","Seattle, WA",47.6062095,-122.3320708,"Washington"
"2062","tricia_cavazos","Brownsville, Tx",25.9017472,-97.4974838,"Texas"
"2063","chave1ita","location: il, usa",40.6331249,-89.3985283,"Illinois"
"2066","violethepixie","21 | Northside | She/Her | <U+0001F494>",32.9935637,-96.7494407,"Texas"
"2070","rugerrelly22","Queens, NY",40.7282239,-73.7948516,"New York"
"2075","Elise_Michelle","Gilbert, AZ",33.3528264,-111.789027,"Arizona"
"2076","Lookwherewelive","Seattle/Bellevue, WA",47.6101497,-122.2015159,"Washington"
"2077","sheboyganscan","Sheboygan, WI",43.7508284,-87.71453,"Wisconsin"
"2078","hylannaaa","Spring, TX",30.0799405,-95.4171601,"Texas"
"2079","justcallmeMS","Ft.Worth,Alexandria,LA-Hou",32.7554883,-97.3307658,"Texas"
"2081","blveacid","Houston, TX",29.7604267,-95.3698028,"Texas"
"2085","malechlorine","dema",38.5664002,-90.3907365,"Missouri"
"2086","Sharon32393","Wisconsin, USA",43.7844397,-88.7878678,"Wisconsin"
"2090","_BasedOnMi","Winterville, NC",35.529051,-77.4010762,"North Carolina"
"2091","wcjackson2","New Hampshire, USA",43.1938516,-71.5723953,"New Hampshire"
"2096","_yonnieee","San Francisco • Nola",37.7643177,-122.4637951,"California"
"2099","_Meganmecrazy","California, USA",36.778261,-119.4179324,"California"
"2102","DeeDoubleU__","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2108","m__celinaa","Los Angeles, CA",34.0522342,-118.2436849,"California"
"2113","Aledezmadh","TX",31.9685988,-99.9018131,"Texas"
"2116","PardonMyPretty_","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"2118","teerawx_","Houston, TX",29.7604267,-95.3698028,"Texas"
"2119","Liizzie18","Magnolia, AR",33.2670725,-93.239334,"Arkansas"
"2120","MikeBgolfing","Happy Valley, OR",45.4469139,-122.5309127,"Oregon"
"2122","qtHyper","200+ Subs",37.6768994,-97.4251415,"Kansas"
"2125","Rico_recklez","Antioch, CA",38.0049214,-121.805789,"California"
"2127","missdiagnozed","Minnesota, USA",46.729553,-94.6858998,"Minnesota"
"2128","lambas70","Louisiana, USA",30.9842977,-91.9623327,"Louisiana"
"2129","Royk420","buffalo ny",42.8864468,-78.8783689,"New York"
"2131","TayLAnotTayLOR_","Peebo’s Penis Palace <U+0001F60A>",47.8776843,-122.2103706,"Washington"
"2132","3_laa91","Amman-USA",39.922949,-105.0948098,"Colorado"
"2133","Cha2xxs","Tampa, FL",27.950575,-82.4571776,"Florida"
"2134","Glitzcrisslove","okc/ Nyc",35.5947285,-97.5522974,"Oklahoma"
"2139","haleykinns_","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"2144","Anythingforcrys","Bronx ",40.8447819,-73.8648268,"New York"
"2147","BrandonJones20","Fairmount GA",34.4362013,-84.6999346,"Georgia"
"2152","CarmenLPow","Tally/Mississippi",31.9634416,-89.2883273,"Mississippi"
"2156","NuggsTTV","North Carolina, USA",35.7595731,-79.0192997,"North Carolina"
"2160","lucyyylus","Chicago, il",41.8781136,-87.6297982,"Illinois"
"2163","seokpacito","<U+0001D48E><U+0001D486><U+0001D499>/<U+0001D496><U+0001D494><U+0001D482>",33.7819835,-118.2624423,"California"
"2165","LilitheMagdalen","Lake County, CA",39.0839644,-122.8084496,"California"
"2166","sabaholic","California",36.778261,-119.4179324,"California"
"2167","F_Sami99","221B",40.7553447,-73.989775,"New York"
"2169","Karlaa_Adams","worcester",42.2625932,-71.8022934,"Massachusetts"
"2170","glitteryminie","MONO",44.949816,-93.297423,"Minnesota"
"2174","marcussimmonscc","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"2177","LifeWithAnna","Sacramento, CA",38.5815719,-121.4943996,"California"
"2180","chanelvaldez_","Oklahoma",35.0077519,-97.092877,"Oklahoma"
"2181","DemonCatLord","Illinois",40.6331249,-89.3985283,"Illinois"
"2182","AinThatMarco","Woodbridge, VA",38.6581722,-77.2497049,"Virginia"
"2187","MarkDoesStuff","New York, NY",40.7127753,-74.0059728,"New York"
"2189","JalenGibson8","High Point, NC",35.9556923,-80.0053176,"North Carolina"
"2190","jldtweets","Dallas",32.7766642,-96.7969879,"Texas"
"2191","therealjcoffey","Cambridge, MA",42.3736158,-71.1097335,"Massachusetts"
"2192","jarekulu","California, USA",36.778261,-119.4179324,"California"
"2195","SimplieT","Get me out of here NJ",40.0583238,-74.4056612,"New Jersey"
"2196","TyJay_101","Raleigh, NC",35.7795897,-78.6381787,"North Carolina"
"2197","msbeloved19","El Paso, TX",31.7618778,-106.4850217,"Texas"
"2199","lay_ronn","Philly",39.9525839,-75.1652215,"Pennsylvania"
"2201","csummerour17","Athens, GA",33.9519347,-83.357567,"Georgia"
"2205","ToriOConner","Amelia Island, FL ~ Athens, GA",30.6405764,-81.4531566,"Florida"
"2207","JNesqu1ck","Blacksburg, VA",37.2295733,-80.4139393,"Virginia"
"2209","simmerellaaaaa","NYC",40.7127753,-74.0059728,"New York"
"2213","kindawannadiee","15 | sub | straight",30.2020921,-97.6654092,"Texas"
"2215","ItsMikeLowry_","Detroit ",42.331427,-83.0457538,"Michigan"
"2216","_LaceUpJoe","~Albuquerque . NM~",35.0843859,-106.650422,"New Mexico"
"2217","The_NerdyNative","seminole country, Fl",28.7131688,-81.2078164,"Florida"
"2218","ingrid_ermon","Island",35.8027344,-83.5704322,"Tennessee"
"2221","Siimplysydney_","Az",34.0489281,-111.0937311,"Arizona"
"2222","AndHereIsJackie","El Barrio",33.5166943,-86.8029014,"Alabama"
"2230","WeArePirple","San Francisco, CA",37.7749295,-122.4194155,"California"
"2233","jasonvb89","Waipahu, HI",21.3866667,-158.0091667,"Hawaii"
"2235","geeeuhh","Bloomfield, NJ",40.8067546,-74.1854209,"New Jersey"
"2236","samanthaaries","TEXAS",31.9685988,-99.9018131,"Texas"
"2239","thomasghancock","Lincoln, NE",40.813616,-96.7025955,"Nebraska"
"2240","MollyRobison","Chicago",41.8781136,-87.6297982,"Illinois"
"2242","_itsBRITBRAT","850 IS MY CITY",41.4998051,-81.6870929,"Ohio"
"2245","RipsRant","soul-backroad",40.8737151,-92.7533463,"Iowa"
"2246","jacob47533959","California, USA",36.778261,-119.4179324,"California"
"2247","TyeHusky","Catalina Island",33.3878856,-118.4163103,"California"
"2252","asia_shittu","Uptown, Chicago",41.9665404,-87.6533404,"Illinois"
"2254","GingerAlexis_","Houston, TX",29.7604267,-95.3698028,"Texas"
"2258","arealcin","sc : voguefugitive",33.836081,-81.1637245,"South Carolina"
"2259","Grzynkowiz13","Lawrenceburg, KY",38.0372967,-84.8966171,"Kentucky"
"2260","Sam_Pineapple","Bronx, NY",40.8447819,-73.8648268,"New York"
"2261","JPaar17","Simi Valley, California",34.2694474,-118.781482,"California"
"2262","reynaa_lara","Houston",29.7604267,-95.3698028,"Texas"
"2264","MIA_RichBands","ATL , under the trees",33.7561718,-84.3647818,"Georgia"
"2268","fxladyscorpio","West Virginia",38.5976262,-80.4549026,"West Virginia"
"2269","goldenpro_","D[M]V",37.1704425,-94.8431963,"Kansas"
"2271","TRILLANOIZ","Chicago, Illinois",41.8781136,-87.6297982,"Illinois"
"2272","JinWWH134340","purple place",38.7032625,-121.104219,"California"
"2277","runchranda","nyc",40.7127753,-74.0059728,"New York"
"2278","DeonteSister","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"2280","wthrobbie","ATL. ",33.6407282,-84.4277001,"Georgia"
"2282","daleeluh","Merced, CA",37.3021632,-120.4829677,"California"
"2286","Marinaraimpasta","Sarasota, FL",27.3364347,-82.5306527,"Florida"
"2289","yeaitskimmm","Alaska<U+2764>Montana",64.2008413,-149.4936733,"Alaska"
"2291","Genesis_Xoxo2","Coalinga, CA",36.139678,-120.3601496,"California"
"2292","trylately","NYC",40.7127753,-74.0059728,"New York"
