"","screenName","location","latitude","longitude"
"531","StudioFiguraBkg","Ripple Rd, Barking IG11 8DH",51.5328127,0.1139037
"532","AstroFranzi","London, England",51.5073509,-0.1277583
"533","TXHarrington","Houston, TX",29.7604267,-95.3698028
"534","almeidaconsult","São Paulo - SP",-23.5505199,-46.6333094
"535","Whoregano","Basura",40.0380675,-76.3032962
"536","VisageLa","Waltham cross herts",51.6858439,-0.0330964
"537","devorahjsklar","Orcutt, CA",34.8652574,-120.4359966
"538","J26856126","Quantum",37.724043,-97.415992
"539","natashayounge","<U+26F1> LA | <U+2614> UK",34.0522342,-118.2436849
"540","nochemicalsbot","The internet",38.898514,-77.010664
"541","_MissMelody","Springfield, OREGON",44.0462362,-123.0220289
"542","CassieJLind","Las Vegas, NV",36.1699412,-115.1398296
"543","mikepatkelly","babylon ny",40.7107127,-73.3673169
"544","DrPhilippaJhean","South Side, Chicago",41.8054641,-87.6087638
"546","vingular","Magic shop ",36.2002002,-95.1667331
"547","OfficialFGTNews","india",20.593684,78.96288
"548","Opheliaisntdead","Somewhere over the rainbow",41.8019705,-89.6811799
"549","brucethegirl","<U+B0A8><U+C545>, <U+C804><U+B77C><U+B0A8><U+B3C4>, South Korea",34.8166854,126.4727149
"550","IceSheetMike","Cheyenne land, Boulder, CO",39.9902347,-105.2351338
"552","pbates502","Indianola, IA",41.3580484,-93.5574376
"553","CharSquires","Nottingham, England",52.9547832,-1.1581086
"554","paulrogers002","Langtoun, UK",56.1168249,-3.158137
"558","brain_bpd","Michigan, USA",44.3148443,-85.6023643
"559","xrcheymayne","no",36.670501,-95.936232
"560","euniceverse","Republic of the Philippines",12.879721,121.774017
"561","013Kashiba","Nederland/The Netherlands",52.132633,5.291266
"562","miskiadj","Milan",45.4642035,9.189982
"563","YBCN_UK","UK ",55.378051,-3.435973
"564","parisiman_","Washington, DC",38.9071923,-77.0368707
"565","drtugcecay","Istanbul",41.0082376,28.9783589
"567","Karhina03","Brunswick, Melbourne",-37.7667,144.9628
"568","GMFTP4tCLIeuVuY","<U+5927><U+962A><U+583A><U+5E02> <U+65E5><U+672C>/OSAKA sakai JAPAN",34.573262,135.482998
"569","kyl3charisma","Conroe, TX",30.3118769,-95.4560512
"571","SharonVW","Johannesburg, South Africa",-26.2041028,28.0473051
"572","Joeybrown12345","Butte, MT",46.0038232,-112.5347775
"575","maudamanda","773",41.9397248,-87.6599988
"576","MadduBear","England, United Kingdom",52.3555177,-1.1743197
"577","MimoMokgosi","Johannesburg, South Africa",-26.2041028,28.0473051
"578","GFandGlittery","Los Angeles, CA",34.0522342,-118.2436849
"579","MoHuntrGatherer","Missouri",37.9642529,-91.8318334
"580","geoffreyburns","Ann Arbor, MI",42.2808256,-83.7430378
"581","21Drea__","209",39.04189,-94.58426
"582","dollfvceshay","Columbus, OH",39.9611755,-82.9987942
"583","NJMonsees","Potomac, MD - Sometimes FL",39.0181651,-77.2085914
"584","PapaSquax","Blacksburg, VA",37.2295733,-80.4139393
"585","leslieknee","Silver Spring MD",38.9906657,-77.026088
"586","love_horse_pony","Niigata",37.9161924,139.0364126
"588","YNHealth","Makati City, National Capital",14.554729,121.0244452
"589","gastroendonews","New York, New York",36.1023715,-115.1745559
