"","screenName","location","latitude","longitude","state"
"1","Andrelinu","Nowhere",40.7317696,-73.9841161,"New York"
"2","lilheirs","Minneapolis, MN",44.977753,-93.2650108,"Minnesota"
"3","PPFerguson314","Ferguson, MO",38.7442175,-90.3053915,"Missouri"
"6","poeknowskc","Kansas City, MO",39.0997265,-94.5785667,"Missouri"
"8","CourtLouisee_","Bolton ",44.3726476,-72.8787625,"Vermont"
"10","hdlamey","Kentucky",37.8393332,-84.2700179,"Kentucky"
"13","pureheart421","Mansura",31.0579664,-92.049012,"Louisiana"
"14","alistasi","Los Angeles, CA",34.0522342,-118.2436849,"California"
"16","BraekHaven","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"17","Immunize_USA","Houston, TX",29.7604267,-95.3698028,"Texas"
"18","logansaysyee","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"20","profworr","Seattle, WA",47.6062095,-122.3320708,"Washington"
"21","PelhamPatch","Pelham , NY",40.9098215,-73.8079111,"New York"
"22","YorktownPatch","Yorktown, NY",41.2625965,-73.8183804,"New York"
"23","TarrytownsPatch","Tarrytown, NY",41.0762077,-73.8587461,"New York"
"24","RivertownsPatch","Hastings-on-Hudson, NY",40.994542,-73.8787461,"New York"
"25","BronxvillePatch","Bronxville, NY",40.9381544,-73.8320784,"New York"
"26","NyackPatch","Nyack & Piermont, NY",41.0906519,-73.9179146,"New York"
"27","PvillePatch","Briarcliff Manor/Pleasantville",41.1494143,-73.8296372,"New York"
"28","HussonSpectator","Bangor, ME",44.8016128,-68.7712257,"Maine"
"29","TerrySc24806954","Georgetown, KY",38.2097967,-84.5588311,"Kentucky"
"31","sabphipps","540",36.180133,-94.190149,"Arkansas"
"33","WanderssonR","Capital Federal",37.2228318,-95.7103362,"Kansas"
"34","queenammilada","Pearl of the Orient",41.4823117,-81.8368625,"Ohio"
"36","smith1981_smith","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma"
"37","leishizzle","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"38","TheInsaneRobin","Chicago",41.8781136,-87.6297982,"Illinois"
"39","Ren0eNVy","Reno, NV",39.5296329,-119.8138027,"Nevada"
"40","BadGirlFee__","Houston, TX",29.7604267,-95.3698028,"Texas"
"42","daschaser","Johnson City, TN",36.3134397,-82.3534727,"Tennessee"
"43","meagan_clements","on your mind",25.9046798,-80.3262284,"Florida"
"44","PeekskillPatch","Peekskill, NY",41.2900939,-73.9204158,"New York"
"45","PChesterPatch","New York",40.7127753,-74.0059728,"New York"
"46","NewRoPatch","New Rochelle, NY",40.9114882,-73.7823549,"New York"
"47","SoutheastPatch","Brewster, NY",41.3973163,-73.6170721,"New York"
"48","TheRealket_","804",46.4068561,-105.8477586,"Montana"
"49","NanuetPatch","Nanuet, NY",41.0887073,-74.013473,"New York"
"50","FrancisLake1","New England",43.9653889,-70.8226541,"Maine"
"51","TheSciBabe","Oakland, CA",37.8043637,-122.2711137,"California"
"52","sofiebatt","Denton, TX",33.2148412,-97.1330683,"Texas"
"53","MarketingMitch2","Harlem, NY",40.8115504,-73.9464769,"New York"
"54","DrHietanen","New York, USA",40.7127753,-74.0059728,"New York"
"55","flawsnalll_","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"57","Baii95","Oklahoma, USA",35.0077519,-97.092877,"Oklahoma"
"58","altaria999","she",36.159905,-95.9894529,"Oklahoma"
"59","lrl0929","713 | 281 | 832",29.7702071,-95.4078111,"Texas"
"60","KatTap17","Tiverton, RI",41.6259211,-71.2134231,"Rhode Island"
"62","MomsTEAM","Worldwide",36.249758,-95.266826,"Oklahoma"
"63","NewCityPatch","New City, NY",41.1475954,-73.989306,"New York"
"64","MidHudsonPatch","Mid Hudson Valley, NY",41.4550678,-74.3924483,"New York"
"65","WASHBURNSHS","1700 S.W. College Topeka, Ks",39.03334,-95.701567,"Kansas"
"68","Mancinoagency","5473 Flanagan Road, Marcy, NY",43.1269781,-75.2376283,"New York"
"69","WeAreBlood","Austin, TX",30.267153,-97.7430608,"Texas"
"70","hntmcl","Central Michigan University",43.5819086,-84.7756364,"Michigan"
"76","keiLIMEpie_","twitter.",37.7764685,-122.4172004,"California"
"78","cutehijazi","nc",35.7595731,-79.0192997,"North Carolina"
"79","OklaIndepedent","Oklahoma BOOMER SOONER!",35.2058936,-97.4457137,"Oklahoma"
"80","idonthavebirds","GTI ",40.7163535,-111.88924,"Utah"
"82","theprettyboijoe","New York, USA",40.7127753,-74.0059728,"New York"
"84","PearlRiverPatch","Pearl River, New York",41.0589855,-74.0218063,"New York"
"85","ScarsdalePatch","Scarsdale, NY",41.0050977,-73.7845768,"New York"
"86","mimirand10","Corpus Christi, TX",27.8005828,-97.396381,"Texas"
"88","cpslwhittington","Chocowinity, NC",35.5126631,-77.1005091,"North Carolina"
"89","AdiMor0","Sacramento, CA",38.5815719,-121.4943996,"California"
"90","northjersey","New Jersey",40.0583238,-74.4056612,"New Jersey"
"91","WhatTheFFacts","Worldwide",36.249758,-95.266826,"Oklahoma"
"92","dj_ewi","dallas, texas",32.7766642,-96.7969879,"Texas"
"93","HoffmanJess","Seattle, WA",47.6062095,-122.3320708,"Washington"
"94","Kakskiii","Louisiana, USA",30.9842977,-91.9623327,"Louisiana"
"97","evarin_AAN","Aberdeen, SD",45.4646985,-98.4864829,"South Dakota"
"98","DeChalaca","Perú",-9.189967,-75.015152,"South Dakota"
"99","Herbiegibbs","Houston, TX",29.7604267,-95.3698028,"Texas"
"101","theratterreesmc","California, USA",36.778261,-119.4179324,"California"
"102","Pastordres","Jacksonville, Florida",30.3321838,-81.655651,"Florida"
"104","shanequick4ms","Upper Miss'ippi",38.9002728,-90.6538904,"Missouri"
"107","DrCJohns","Annapolis, MD",38.9784453,-76.4921829,"Maryland"
"108","kkxthleen","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"110","forever_ens","Mississippi, USA",32.3546679,-89.3985283,"Mississippi"
"112","SmarkSister","Ohio, USA",40.4172871,-82.907123,"Ohio"
"114","mmeyer3","Aptos, CA",36.9771729,-121.8994016,"California"
"116","JR4_07","Harlem",40.8115504,-73.9464769,"New York"
"117","anamericanlion","Texas, USA",31.9685988,-99.9018131,"Texas"
"120","saphirablue84","Austin, TX",30.267153,-97.7430608,"Texas"
"122","Meg_Lucero","Texas, USA",31.9685988,-99.9018131,"Texas"
"123","BIGGGTIYE","CA$HVILLE",36.1642169,-86.7807573,"Tennessee"
"124","tatianaalvizo","TX",31.9685988,-99.9018131,"Texas"
"127","emilycheath","Exeter, NH",42.9814292,-70.9477546,"New Hampshire"
"128","SportsCountryIR","Middletown, CT",41.5623209,-72.6506488,"Connecticut"
"129","KBSX915","Boise, Idaho",43.6150186,-116.2023137,"Idaho"
"130","Mandozeeee","San Antonio, TX",29.4241219,-98.4936282,"Texas"
"131","JanzaBlake","Manhattan Beach, CA",33.8847361,-118.4109089,"California"
"132","HarrisonPatch","Harrison, NY",40.9700171,-73.7176337,"New York"
"134","SeaveyLacy","Utah, USA",39.3209801,-111.0937311,"Utah"
"136","trainmime","lion city",33.0424186,-96.7342812,"Texas"
"137","brittanyeaa","la x ie",33.9415889,-118.40853,"California"
"140","paulsbruce","/dev/null",38.005187,-84.517628,"Kentucky"
"144","Tville_Times","Taylorsville, NC, USA",35.9216748,-81.1768813,"North Carolina"
"146","AndradeCaio03","Beverly Hills, CA",34.0736204,-118.4003563,"California"
"147","_Bella__Faith","Gillette, WY",44.2910915,-105.5022205,"Wyoming"
"148","marmoranblade","Hogwarts | she/her | ANTI",28.4722475,-81.4736377,"Florida"
"149","nonumilk","hell",42.43472,-83.985,"Michigan"
"150","flu_gabizinhaa","SG",1.352083,103.819836,"Michigan"
"151","sarahjs705","Earth",37.2321077,-95.7243335,"Kansas"
"152","orlandosports","Orlando, FL",28.5383355,-81.3792365,"Florida"
"153","friendshaolin","Ewa Beach, Ladyworld",21.313149,-158.0089992,"Hawaii"
"156","cnhiott","Monroe, NC",34.9854275,-80.5495112,"North Carolina"
"159","MRNES","dirty jerz",42.3770029,-71.1166601,"Massachusetts"
"161","DignityHealthCC","Central Coast, CA",35.6368759,-120.6545022,"California"
"162","Crazyloc123","San Diego",32.715738,-117.1610838,"California"
"163","zoeeedayne","Natchitoches, LA",31.7607195,-93.0862749,"Louisiana"
"164","busbeeallie","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"165","TEA_teachers","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"168","MeshaS_91","South Carolina, USA",33.836081,-81.1637245,"South Carolina"
"170","Mr_Piv1127","Brick, NJ",40.0578384,-74.1371832,"New Jersey"
"172","LuLuzzzTweetzzz","California, trabuco canyon
",33.6655081,-117.5869862,"California"
"173","CameronBoston3","Reno, NV",39.5296329,-119.8138027,"Nevada"
"175","_____nichole","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"177","jdink161","Desert Hot Springs, CA",33.961124,-116.5016784,"California"
"179","Saabrina_nicole","Long Beach, CA",33.7700504,-118.1937395,"California"
"180","1998VIVID","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"183","_ashleejohnson","Florida ",27.6648274,-81.5157535,"Florida"
"184","NJConservative_","New Jersey",40.0583238,-74.4056612,"New Jersey"
"185","famfightflu","Arlington, VA",38.8816208,-77.0909809,"Virginia"
"188","trextr","Winona",44.0553908,-91.6663523,"Minnesota"
"189","yoojinseul","mel nick",40.316473,-76.421159,"Pennsylvania"
"190","Vasectomysaurus","Des Moines, IA, USA",41.5868353,-93.6249593,"Iowa"
"191","IDSE_Online","New York, NY",40.7127753,-74.0059728,"New York"
"192","LongfootKimmy","Courtdale, PA",41.280081,-75.9121418,"Pennsylvania"
"193","Hannahm3Morse","Illinois, USA",40.6331249,-89.3985283,"Illinois"
"194","trawessmi","Michigan, USA",44.3148443,-85.6023643,"Michigan"
"196","COLLING_TON","Baltimore ",39.2903848,-76.6121893,"Maryland"
"197","V_5sostommo","SF ",37.7749295,-122.4194155,"California"
"198","heartlessfabi","210 TX",29.6105901,-98.3233381,"Texas"
"199","DungeonPagan","Spokane, WA",47.6587802,-117.4260465,"Washington"
"200","katchalfant10","757 <U+27A1><U+FE0F> Blacksburg",37.2295733,-80.4139393,"Virginia"
"201","_Adrianna_Lima","Minneapolis, MN",44.977753,-93.2650108,"Minnesota"
"203","LilBoy_Fresh","Chicago, IL <U+0001F303>",41.8781136,-87.6297982,"Illinois"
"204","daveaustinbooks","Fayetteville, AR",36.082156,-94.1718542,"Arkansas"
"206","Starzzss1","Loxley Alabama",30.6182476,-87.7530454,"Alabama"
"207","TimothyMariotti","NJ / Philly ",39.9496091,-75.1628833,"Pennsylvania"
"208","kmerian","Texas",31.9685988,-99.9018131,"Texas"
"211","Derek_Timothy","on the sofa ",39.3999715,-76.5708202,"Maryland"
"212","TPRSource","San Antonio, TX",29.4241219,-98.4936282,"Texas"
"213","zachmprice","Los Angeles, CA",34.0522342,-118.2436849,"California"
"214","ttrevorkk","Tulsa, Ok",36.1539816,-95.992775,"Oklahoma"
"216","VonnieDeluxe","Portland, OR",45.5122308,-122.6587185,"Oregon"
"220","jacksonhroberts","Southlake, TX",32.9412363,-97.1341783,"Texas"
"221","Rmchaircoach","Ohio, USA",40.4172871,-82.907123,"Ohio"
"222","Chapmanlady17","Franklin, NC",35.1823171,-83.3815429,"North Carolina"
"226","JRGlassJr","Menifee, CA",33.6971468,-117.185294,"California"
"228","whit_its","NoWhere Town, Tennessee",35.5174913,-86.5804473,"Tennessee"
"233","NotAnotherNick","Indianapolis, IN",39.768403,-86.158068,"Indiana"
"234","breaks_dj","Century City WLA",34.0536608,-118.4133894,"California"
"235","jaylamarshae","Talladega, AL",33.4359416,-86.1058048,"Alabama"
"237","philosopherstew","Ontario, CA. Ethicist Veganism",34.0633443,-117.6508876,"California"
"239","TLAMashley","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"241","jamieee_77","Colorado, USA",39.5500507,-105.7820674,"Colorado"
"243","coldpizzaparty","la lune",33.7840564,-118.1842709,"California"
"245","Rhynism","In my awesome shelter :D",40.979139,-75.1779154,"Pennsylvania"
"247","juanvillela94","Browsnville Texas",25.9017472,-97.4974838,"Texas"
"248","theswedishammer","Rhode Island, USA",41.5800945,-71.4774291,"Rhode Island"
"249","fivehorizons","Maplewood, MN, United States",44.9530215,-92.9952153,"Minnesota"
"250","DrNancyM_CDC","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"252","BahensMaria","ZO",42.3592347,-71.055331,"Massachusetts"
"253","bbttychmbrs1","Houston Texas",29.7604267,-95.3698028,"Texas"
"255","AngelTownn","Across the tracks, Texas",30.710757,-94.9340715,"Texas"
"256","Shekimber1","Marietta, OH",39.415352,-81.4548436,"Ohio"
"260","saadiqa_xo","middle earth",33.6446621,-117.8370968,"California"
"261","Tam_Ciuk","another dimension ",37.5621968,-97.2736137,"Kansas"
"262","Apollostowel","Helsinki, Finland",60.1698557,24.9383791,"Kansas"
"264","UsaLoj","Hamilton, OH",39.3995008,-84.5613355,"Ohio"
"265","Dallasinformer","Dallas",32.7766642,-96.7969879,"Texas"
"266","sandrahuggins24","Global",37.0329949,-95.6400855,"Kansas"
"267","SFWarriorNation","Oakland, CA",37.8043637,-122.2711137,"California"
"269","evanorax","Manhattan, NY",40.7830603,-73.9712488,"New York"
"270","ErectoPatronum","east coast",37.2101063,-93.2529989,"Missouri"
"272","tppeters11","Indiana",40.2671941,-86.1349019,"Indiana"
"274","AriellaJarhreeL","New York-London-Tokyo-Seol-LA",40.7127753,-74.0059728,"New York"
"276","GoldennShayy","Country Ass Mississippi",32.3546679,-89.3985283,"Mississippi"
"277","knyves_escobar","D(M)V",37.1704425,-94.8431963,"Kansas"
"278","dms3tv","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"279","Dryybonesboy","Hell",42.43472,-83.985,"Michigan"
"281","SterlingThrill","Queen City",35.2270869,-80.8431267,"North Carolina"
"282","amisco12","Blackhawk, CA",37.8182488,-121.9074859,"California"
"283","ashleybailey95","Chesapeake Beach, MD",38.6947907,-76.5336539,"Maryland"
"284","ak_leeg","Oneonta, NY",42.4528571,-75.0637746,"New York"
"285","NihilisticNerd","Monches, WI",43.1911167,-88.3437069,"Wisconsin"
"287","rmacieira","New York, USA",40.7127753,-74.0059728,"New York"
"289","Cadryskitchen","Iowa, USA",41.8780025,-93.097702,"Iowa"
"290","greenfarmjuice","Blue Ash, OH",39.2320029,-84.3782734,"Ohio"
"291","jaylen_leah","Greensboro, NC",36.0726354,-79.7919754,"North Carolina"
"292","mightydesperado","the ends of the earth",26.627731,-81.872003,"Florida"
"293","A1CleaningSJ","San Jose CA.",37.3382082,-121.8863286,"California"
"295","Chidoootf","Dallas, TX",32.7766642,-96.7969879,"Texas"
"298","MollieeWalkerr","NJ <U+27A1><U+FE0F> MA",40.0583238,-74.4056612,"New Jersey"
"299","kween_kylee","California",36.778261,-119.4179324,"California"
"304","AceYungeen","Fort Wayne, IN",41.079273,-85.1393513,"Indiana"
"307","donlinka","Twinsburg, OH, USA",41.3125552,-81.4401129,"Ohio"
"310","danielmcfadin","Charlotte, NC",35.2270869,-80.8431267,"North Carolina"
"313","BlackTKN","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"315","Queen_Miso","NYC",40.7127753,-74.0059728,"New York"
"316","JRBSFX","Portland, OR",45.5122308,-122.6587185,"Oregon"
"317","meredithpardue","Austin, TX",30.267153,-97.7430608,"Texas"
"318","DAGGER_DICKK","cryin in pa",40.4893637,-80.0177996,"Pennsylvania"
"319","CruzNPets","Southern California",34.9592083,-116.419389,"California"
"321","armsivilli","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"325","BoironUSA","Newtown Square, Pa.",39.9868904,-75.4007058,"Pennsylvania"
"326","MelliBitch","Carlisle, PA",40.2010241,-77.2002745,"Pennsylvania"
"327","DjMarteeMcfly","Ohio, USA",40.4172871,-82.907123,"Ohio"
"329","Jeannie_Uphold","Ohiopyle, Pa",39.871742,-79.4922606,"Pennsylvania"
"331","AnonAlexTheGr8","Grand Rapids, MI",42.9633599,-85.6680863,"Michigan"
"332","ThaisMattosffc","Rj",32.781616,-96.8070186,"Texas"
"334","sakumodoesstuff","Mississippi, USA",32.3546679,-89.3985283,"Mississippi"
"335","RachAnnSteele","Indiana, USA",40.2671941,-86.1349019,"Indiana"
"336","JoshZamboniGuy","West Coasting",34.1921786,-118.3333074,"California"
"340","tylmel","Starkville, MS",33.4503998,-88.8183872,"Mississippi"
"342","karenjaco1","Norman, OK",35.2225668,-97.4394777,"Oklahoma"
"343","raiwndrops","ariana grande.",32.6162452,-116.9971762,"California"
"345","charlotteatepie","NYC & PHL",40.7127753,-74.0059728,"New York"
"347","Cherbearlite","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"348","SuzanneSuchan","Orchard Park, NY",42.7675323,-78.7440921,"New York"
"349","emissarysounds","SLC",40.7607793,-111.8910474,"Utah"
"350","ASOM233334","Chicago",41.8781136,-87.6297982,"Illinois"
"351","FistofNietzsche","Atlanta",33.7489954,-84.3879824,"Georgia"
"352","xWAKODAx","Ohio, USA",40.4172871,-82.907123,"Ohio"
"353","TheUrbanNewz","world wide",36.249758,-95.266826,"Oklahoma"
"356","aurabogado","Oakland, CA",37.8043637,-122.2711137,"California"
"360","SaTonyaFord","Little Rock, Arkansas ",34.7464809,-92.2895948,"Arkansas"
"361","Marymalinaxoxo","San Antonio, TX",29.4241219,-98.4936282,"Texas"
"364","Jaygotti063","in my bag ",39.9649391,-75.2769154,"Pennsylvania"
"365","Aviation_Jerry","Ahwatukee, Arizona",33.3122624,-112.0357137,"Arizona"
"366","bekkamomekka","New Zealand",-40.900557,174.885971,"Arizona"
"367","bipolarJH","Alabama, USA",32.3182314,-86.902298,"Alabama"
"368","loganbrookeee21","Conway, SC",33.8360034,-79.0478143,"South Carolina"
"370","ouunahh","Abbeville, La",29.9746502,-92.1342921,"Louisiana"
"371","joyerxox","Barbados",13.193887,-59.543198,"Louisiana"
"372","therealjmichael","Dallas, Texas",32.7766642,-96.7969879,"Texas"
"373","kayleeisyounng","Fishers, IN",39.9567548,-86.01335,"Indiana"
"374","staciebirdwynne","Salt Lake City, UT",40.7607793,-111.8910474,"Utah"
"375","SilverSummerSun","God's Country, TX",29.425072,-99.153286,"Texas"
"376","_splashious_","Anywhere but here",47.845864,-122.2931649,"Washington"
"379","Magssca","Las Vegas, California <U+0001F5E3>",36.1732952,-115.1446128,"Nevada"
"380","centralmalltxk","Texarkana, Texas",33.425125,-94.0476882,"Texas"
"381","StephanieisLive","Cleveland! ",41.49932,-81.6943605,"Ohio"
"383","triviz_marisa","las cruces ",32.3199396,-106.7636538,"New Mexico"
"384","lokyee_11","Junction, TX",30.4893555,-99.7720109,"Texas"
"385","GurtejSekhon9","Tracy, CA",37.7396513,-121.4252227,"California"
"386","imjulioh","Houma, LA",29.5957696,-90.7195348,"Louisiana"
"389","Micah_Leee","Ur mom’s house ",39.7367329,-104.9794787,"Colorado"
"390","annagrace_k","Hammond, LA",30.5043583,-90.4611995,"Louisiana"
"393","jmanoreal","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania"
"395","GayathriKWrites","Bay Area, CA, USA",37.8271784,-122.2913078,"California"
"396","COMFOODPANTRY","Tampa, FL",27.950575,-82.4571776,"Florida"
"398","halfbloodtonks_","Little Rock, AR",34.7464809,-92.2895948,"Arkansas"
"399","ECCooperative","Eau Claire, WI",44.811349,-91.4984941,"Wisconsin"
"400","haileynikolee","arkansas",35.20105,-91.8318334,"Arkansas"
"404","mslizlord","Omaha, NE",41.2565369,-95.9345034,"Nebraska"
"407","Vegetarianbeau2","Alabama, USA",32.3182314,-86.902298,"Alabama"
"410","Arts_Timber","Virginia, USA",37.4315734,-78.6568942,"Virginia"
"412","CookieKCrumb","Cookie Land",40.6235204,-73.9911054,"New York"
"415","zamenhofsmuse","New York, NY",40.7127753,-74.0059728,"New York"
"416","hoodrichdavec","Orlando, FL",28.5383355,-81.3792365,"Florida"
"422","__heverton","Brooklyn, NY",40.6781784,-73.9441579,"New York"
"423","dmcisternas","Huron, OH",41.3950489,-82.5551733,"Ohio"
"424","HayCreed","Forsyth, GA",33.0342974,-83.938242,"Georgia"
"425","cursethedark","Sioux Falls, SD",43.5473028,-96.728333,"South Dakota"
"428","NamasteLight","Universal Mind",39.7507081,-104.9942739,"Colorado"
"429","zaynwhy","ffc",41.9107382,-87.6529168,"Illinois"
"430","TomLutey","Billings, MT",45.7832856,-108.5006904,"Montana"
"431","huritKay","336",40.7821738,-73.9824284,"New York"
"435","peterap84","Temescal Valley, CA",33.762796,-117.4853231,"California"
"436","kay_fendi","Valdosta, GA",30.8327022,-83.2784851,"Georgia"
"438","mollymarie03","Kansas City",39.0997265,-94.5785667,"Missouri"
"440","travisbyday","Accrual World",35.196606,-80.767434,"North Carolina"
"441","MAGAat24fps","Florida, USA",27.6648274,-81.5157535,"Florida"
"442","Floidberger","On The Move ",36.1680847,-95.8301781,"Oklahoma"
"444","scharms1962","Flint, TX",32.2040437,-95.3485635,"Texas"
"445","jenniferlove_","San Diego, CA",32.715738,-117.1610838,"California"
"447","jaylahleonette","Tyler, Texas",32.3512601,-95.3010624,"Texas"
"451","RealJoel4","Front street",38.5705854,-121.5104865,"California"
"453","madelynbrown15","elton, louisiana",30.4813125,-92.6956982,"Louisiana"
"454","kizzayyyy","Jackson, Ms",32.2987573,-90.1848103,"Mississippi"
"458","eljsha","Pembroke",34.6801626,-79.1950373,"North Carolina"
"459","malania_","Oklahoma ",35.0077519,-97.092877,"Oklahoma"
"464","xsmilesideways_","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"466","painterskies","virginia, usa",37.4315734,-78.6568942,"Virginia"
"471","_RachealBaby","St Louis, MO",38.6270025,-90.1994042,"Missouri"
"472","chelsea022703","livin",37.8292233,-97.3713567,"Kansas"
"473","heonymint","no where ",40.7317696,-73.9841161,"New York"
"476","loganpgolden","Hell",42.43472,-83.985,"Michigan"
"477","palmbeachpink","by the sea.....",41.2788808,-72.8069247,"Connecticut"
"478","angiebeebad","Texas",31.9685988,-99.9018131,"Texas"
"479","LindaAnnRamirez","Montana City, Montana",46.5377111,-111.9327688,"Montana"
"481","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland"
"482","PuyallupWAPatch","Puyallup, WA",47.1853785,-122.2928974,"Washington"
"483","BLakeSumnrPatch","Bonney Lake, WA",47.1770457,-122.1865055,"Washington"
"484","aijaseera","Philly",39.9525839,-75.1652215,"Pennsylvania"
"485","haleyybeth_","Denton, TX",33.2148412,-97.1330683,"Texas"
"486","paige_m15","Hays, KS",38.8791783,-99.3267702,"Kansas"
"487","Sophresh93","Bay Area ",37.8271784,-122.2913078,"California"
"488","OnlineAlison","Los Angeles, CA",34.0522342,-118.2436849,"California"
"489","zhourules","Austin, TX",30.267153,-97.7430608,"Texas"
"491","bly_jss_dbbs_3","Starkville/Mississippi State",33.4551742,-88.7943766,"Mississippi"
"492","DaleCourtney2","Florida, USA",27.6648274,-81.5157535,"Florida"
"493","megdscott","Mississippi, USA",32.3546679,-89.3985283,"Mississippi"
"494","MadaleineGray","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"496","tmoyer09","Florida...I know <U+0001F621>",27.6648274,-81.5157535,"Florida"
"497","kcranews","Sacramento, CA",38.5815719,-121.4943996,"California"
"499","EastgatePTA","Bellevue, WA",47.6101497,-122.2015159,"Washington"
"500","jayla_brynn","Kentucky, USA",37.8393332,-84.2700179,"Kentucky"
"501","Gracie_Presley2","Houston, TX",29.7604267,-95.3698028,"Texas"
"502","scooterandwhite","Seattle",47.6062095,-122.3320708,"Washington"
"509","JoshAbara","Dallas, TX",32.7766642,-96.7969879,"Texas"
"511","emilyybirddd","Los Angeles, CA",34.0522342,-118.2436849,"California"
"512","ashliiiiebby","Imperial Beach, CA",32.5839444,-117.1130849,"California"
"513","CaptDaSwamiDon","Beverly Hills, CA",34.0736204,-118.4003563,"California"
"520","16WAPTNews","Jackson, MS",32.2987573,-90.1848103,"Mississippi"
"524","KITVMaleko","Honolulu, HI",21.3069444,-157.8583333,"Hawaii"
"525","jesticide","Salt Lake City, UT",40.7607793,-111.8910474,"Utah"
"526","Foreverlanell","HTX",29.7552928,-95.3553688,"Texas"
"530","WindhamPatch","Windham, NH",42.8006441,-71.304229,"New Hampshire"
"531","GHarborPatch","Gig Harbor, WA",47.329264,-122.5801293,"Washington"
"532","EnumclawPatch","Enumclaw, WA",47.2042681,-121.9915003,"Washington"
"533","SalemNHPatch","Salem, NH",42.7885553,-71.2008912,"New Hampshire"
"534","MerrNHPatch","Merrimack, NH",42.8678693,-71.4948322,"New Hampshire"
"535","TheTriviaJockey","Chicago, IL",41.8781136,-87.6297982,"Illinois"
"537","fpetrie","Voorhees NJ",39.8519447,-74.961517,"New Jersey"
"539","Visionary_94","Virginia, USA",37.4315734,-78.6568942,"Virginia"
"541","elrodforschools","Nashville, TN",36.1626638,-86.7816016,"Tennessee"
"542","caitlyn_wtf","Georgia, USA",32.1656221,-82.9000751,"Georgia"
"543","Armykeith","Texas, USA",31.9685988,-99.9018131,"Texas"
"544","OnlyCarleigh","Nashville, TN/ Alabama",36.1526195,-86.8504948,"Tennessee"
"545","or5ig7in","Williamsport, PA",41.2411897,-77.0010786,"Pennsylvania"
"546","MagaWheels","Los Angeles, CA",34.0522342,-118.2436849,"California"
"547","ThatMummyLife","Garden",37.2126873,-95.71079,"Kansas"
"549","vacatemybody","Atlanta, GA",33.7489954,-84.3879824,"Georgia"
"552","JRochelleRal","NC | VA | TN ",35.5174913,-86.5804473,"Tennessee"
"555","rosebud_jurado","Los Angeles, CA",34.0522342,-118.2436849,"California"
"557","HannahWVR","Seattle, WA",47.6062095,-122.3320708,"Washington"
"558","KITV4","Honolulu, Hawaii",21.3069444,-157.8583333,"Hawaii"
"559","WDTN","Dayton Ohio",39.7589478,-84.1916069,"Ohio"
"560","happeninghoops","MD - IN ",37.0412191,-95.6393167,"Kansas"
"561","shaotamon","Aiea, HI",21.386338,-157.9255357,"Hawaii"
"564","SheviStories","New Jersey",40.0583238,-74.4056612,"New Jersey"
"565","emillyrobb","New Jersey, USA",40.0583238,-74.4056612,"New Jersey"
"566","mrtompinney","Maryville, MO",40.3461017,-94.8724706,"Missouri"
"567","MsBJPeart","Charleston South Carolina USA",32.7764749,-79.9310512,"South Carolina"
"568","Ldebretagne","Austin, TX",30.267153,-97.7430608,"Texas"
"569","bob16066","Cranberry Township PA",40.6849626,-80.1071379,"Pennsylvania"
"570","stephhfreeman_","okc",35.4675602,-97.5164276,"Oklahoma"
"574","KODEnews","Joplin, MO",37.0842271,-94.513281,"Missouri"
"576","KSNLocalNews","Joplin, MO",37.0842271,-94.513281,"Missouri"
"577","Beingchris","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania"
"580","DrikaOnealDavis","Texas, USA",31.9685988,-99.9018131,"Texas"
"581","ResearchAmerica","Arlington, VA",38.8816208,-77.0909809,"Virginia"
"583","marjmeds","Boca Raton, FL",26.3683064,-80.1289321,"Florida"
"584","HealthInAging","New York, NY",40.7127753,-74.0059728,"New York"
"585","HeavenlyDiva77","En Texas",31.759507,-106.480389,"Texas"
"586","Adhub2","Fort Collins, CO",40.5852602,-105.084423,"Colorado"
"587","mfjohnnysuh","multi",36.7499718,-95.9348204,"Oklahoma"
"588","Hokiefanshell","North Carolina, USA",35.7595731,-79.0192997,"North Carolina"
"589","midnighttsab","DE/DC",39.6735836,-75.7431575,"Delaware"
"590","MarissaWolff_","kroger",37.2229938,-95.7430179,"Kansas"
"593","DyaneHarwood","Santa Cruz Mountains, California",37.1108921,-121.8448906,"California"
